game_id,Season,Week,game_date,away_team,home_team,side,closing_odds,model_prob,implied_prob,edge,actual_win,profit,books_used
2024_15_Bears_Vikings,2024,15,2024-12-16,Bears,Vikings,away,271.0,0.23340196233851,0.2695417789757412,-0.03613981663723123,0,-1.0,10
2025_15_Vikings_Cowboys,2025,15,2025-12-14,Vikings,Cowboys,away,215.0,0.2809233327349875,0.31746031746031744,-0.03653698472532996,0,-1.0,11
2024_11_Seahawks_49ers,2024,11,2024-11-17,Seahawks,49ers,away,220.0,0.2759585358075991,0.3125,-0.036541464192400896,1,2.2,10
2024_10_Steelers_Commanders,2024,10,2024-11-10,Steelers,Commanders,away,110.0,0.4396262057918019,0.47619047619047616,-0.03656427039867427,1,1.1,10
2024_5_Colts_Jaguars,2024,5,2024-10-06,Colts,Jaguars,away,159.0,0.349496251315981,0.3861003861003861,-0.03660413478440511,0,-1.0,10
2024_5_Giants_Seahawks,2024,5,2024-10-06,Giants,Seahawks,away,260.0,0.2408457993753362,0.2777777777777778,-0.036931978402441584,1,2.6,10
2024_13_Eagles_Ravens,2024,13,2024-12-01,Eagles,Ravens,home,-155.0,0.5707398345185255,0.6078431372549019,-0.03710330273637641,0,-1.0,10
2025_12_Patriots_Bengals,2025,12,2025-11-23,Patriots,Bengals,away,-380.0,0.7534524944138971,0.7916666666666666,-0.038214172252769574,0,-1.0,11
2025_8_Jets_Bengals,2025,8,2025-10-26,Jets,Bengals,home,-290.0,0.7050673352118955,0.7435897435897436,-0.03852240837784815,0,-1.0,11
2025_13_Broncos_Commanders,2025,13,2025-11-30,Broncos,Commanders,home,237.0,0.2578885267731708,0.29673590504451036,-0.03884737827133955,0,-1.0,11
2025_13_Bengals_Ravens,2025,13,2025-11-27,Bengals,Ravens,home,-375.0,0.7506140347294992,0.7894736842105263,-0.03885964948102716,0,-1.0,11
2024_3_49ers_Rams,2024,3,2024-09-22,49ers,Rams,away,-280.0,0.6978328643933132,0.7368421052631579,-0.0390092408698447,0,-1.0,10
2025_11_Texans_Titans,2025,11,2025-11-16,Texans,Titans,home,215.0,0.2784310574374767,0.31746031746031744,-0.03902926002284074,0,-1.0,11
2025_4_Jets_Dolphins,2025,4,2025-09-29,Jets,Dolphins,away,126.0,0.4032894863727512,0.4424778761061947,-0.03918838973344352,0,-1.0,11
2025_13_Giants_Patriots,2025,13,2025-12-01,Giants,Patriots,away,295.0,0.2135407131044257,0.25316455696202533,-0.03962384385759962,0,-1.0,11
2025_11_49ers_Cardinals,2025,11,2025-11-16,49ers,Cardinals,home,160.0,0.344909444005304,0.38461538461538464,-0.03970594061008065,0,-1.0,11
2024_8_Eagles_Bengals,2024,8,2024-10-27,Eagles,Bengals,home,-141.0,0.5450566659623766,0.5850622406639004,-0.04000557470152388,0,-1.0,10
2024_11_Vikings_Titans,2024,11,2024-11-17,Vikings,Titans,home,215.0,0.2774420718909147,0.31746031746031744,-0.040018245569402755,0,-1.0,10
2024_13_Steelers_Bengals,2024,13,2024-12-01,Steelers,Bengals,home,-160.0,0.5752321212741955,0.6153846153846154,-0.04015249411041988,0,-1.0,10
2024_4_Rams_Bears,2024,4,2024-09-29,Rams,Bears,home,-162.0,0.5778017473008321,0.6183206106870229,-0.04051886338619082,1,0.6172839506172839,10
2025_8_Bills_Panthers,2025,8,2025-10-26,Bills,Panthers,away,-420.0,0.7671160502527903,0.8076923076923077,-0.04057625743951743,1,0.23809523809523808,11
2025_9_Broncos_Texans,2025,9,2025-11-02,Broncos,Texans,away,112.0,0.4311037835171172,0.4716981132075472,-0.040594329690429976,1,1.12,11
2024_14_Bengals_Cowboys,2024,14,2024-12-09,Bengals,Cowboys,home,200.0,0.2927360936242582,0.3333333333333333,-0.04059723970907514,0,-1.0,10
2024_4_Titans_Dolphins,2024,4,2024-09-30,Titans,Dolphins,home,-145.5,0.551958872705617,0.5926680244399185,-0.04070915173430145,0,-1.0,10
2025_6_Browns_Steelers,2025,6,2025-10-12,Browns,Steelers,away,240.0,0.2532611930972283,0.29411764705882354,-0.04085645396159526,0,-1.0,11
2024_14_Jets_Dolphins,2024,14,2024-12-08,Jets,Dolphins,away,226.5,0.2651224650895354,0.30627871362940273,-0.041156248539867324,0,-1.0,10
2025_4_Chargers_Giants,2025,4,2025-09-28,Chargers,Giants,home,240.0,0.2528645667367641,0.29411764705882354,-0.04125308032205943,1,2.4,11
2024_4_Chiefs_Chargers,2024,4,2024-09-29,Chiefs,Chargers,home,280.0,0.2216376238468694,0.2631578947368421,-0.04152027088997268,0,-1.0,10
2025_11_Commanders_Dolphins,2025,11,2025-11-16,Commanders,Dolphins,home,-150.0,0.5579971433310627,0.6,-0.04200285666893733,1,0.6666666666666666,11
2025_4_Packers_Cowboys,2025,4,2025-09-28,Packers,Cowboys,home,267.0,0.2301564639020253,0.2724795640326976,-0.04232310013067228,0,-1.0,11
2025_4_Ravens_Chiefs,2025,4,2025-09-28,Ravens,Chiefs,home,125.0,0.4013613902306129,0.4444444444444444,-0.04308305421383152,1,1.25,11
2025_3_Packers_Browns,2025,3,2025-09-21,Packers,Browns,away,-424.0,0.7655558954676819,0.8091603053435115,-0.043604409875829586,0,-1.0,11
2025_1_Texans_Rams,2025,1,2025-09-07,Texans,Rams,home,-170.0,0.5858534887504441,0.6296296296296297,-0.04377614087918558,1,0.5882352941176471,11
2024_10_49ers_Buccaneers,2024,10,2024-11-10,49ers,Buccaneers,home,240.0,0.2502235951431536,0.29411764705882354,-0.04389405191566992,0,-1.0,10
2025_8_Browns_Patriots,2025,8,2025-10-26,Browns,Patriots,home,-375.0,0.7453202351940459,0.7894736842105263,-0.04415344901648044,1,0.26666666666666666,11
2024_11_Texans_Cowboys,2024,11,2024-11-18,Texans,Cowboys,away,-360.0,0.7378601439307264,0.782608695652174,-0.04474855172144754,1,0.2777777777777778,10
2024_16_Lions_Bears,2024,16,2024-12-22,Lions,Bears,away,-345.0,0.7302341939327085,0.7752808988764045,-0.045046704943696,1,0.2898550724637681,10
2025_5_Patriots_Bills,2025,5,2025-10-05,Patriots,Bills,home,-450.0,0.7728566737809504,0.8181818181818182,-0.04532514440086788,0,-1.0,11
2024_13_Browns_Broncos,2024,13,2024-12-02,Browns,Broncos,away,230.0,0.2575994952165367,0.30303030303030304,-0.04543080781376635,0,-1.0,10
2024_8_Ravens_Browns,2024,8,2024-10-27,Ravens,Browns,away,-400.0,0.7540818507965039,0.8,-0.04591814920349613,0,-1.0,10
2024_4_Saints_Falcons,2024,4,2024-09-29,Saints,Falcons,away,122.0,0.4044287020818041,0.45045045045045046,-0.046021748368646365,0,-1.0,10
2025_6_Eagles_Giants,2025,6,2025-10-09,Eagles,Giants,away,-420.0,0.761241049600858,0.8076923076923077,-0.046451258091449676,0,-1.0,11
2025_17_Eagles_Bills,2025,17,2025-12-28,Eagles,Bills,away,125.0,0.3978395982537915,0.4444444444444444,-0.046604846190652915,0,-1.0,11
2024_10_Giants_Panthers,2024,10,2024-11-10,Giants,Panthers,home,231.0,0.2553725351973601,0.3021148036253776,-0.04674226842801754,1,2.31,10
2024_9_Broncos_Ravens,2024,9,2024-11-03,Broncos,Ravens,home,-450.0,0.7713317934496804,0.8181818181818182,-0.04685002473213784,1,0.2222222222222222,10
2024_7_Chiefs_49ers,2024,7,2024-10-20,Chiefs,49ers,away,110.0,0.4289802398963437,0.47619047619047616,-0.04721023629413246,1,1.1,10
2024_14_Seahawks_Cardinals,2024,14,2024-12-08,Seahawks,Cardinals,home,-155.0,0.5604239948773048,0.6078431372549019,-0.047419142377597145,0,-1.0,10
2025_13_Bears_Eagles,2025,13,2025-11-28,Bears,Eagles,away,274.0,0.2196222410058882,0.26737967914438504,-0.04775743813849684,0,-1.0,11
2024_16_49ers_Dolphins,2024,16,2024-12-22,49ers,Dolphins,away,-129.5,0.5164097264480233,0.5642701525054467,-0.047860426057423355,0,-1.0,10
2024_3_Giants_Browns,2024,3,2024-09-22,Giants,Browns,home,-287.5,0.6937903669354181,0.7419354838709677,-0.04814511693554968,0,-1.0,10
2024_15_Buccaneers_Chargers,2024,15,2024-12-15,Buccaneers,Chargers,home,-153.5,0.5572925773870966,0.6055226824457594,-0.048230105058662764,0,-1.0,10
2025_3_Chiefs_Giants,2025,3,2025-09-21,Chiefs,Giants,home,252.0,0.235809720286669,0.2840909090909091,-0.04828118880424012,0,-1.0,11
2025_12_Vikings_Packers,2025,12,2025-11-23,Vikings,Packers,away,235.0,0.2501001695863745,0.29850746268656714,-0.04840729310019265,0,-1.0,11
2024_9_Chargers_Browns,2024,9,2024-11-03,Chargers,Browns,home,101.5,0.4478467383607467,0.49627791563275436,-0.048431177272007686,0,-1.0,10
2025_7_Texans_Seahawks,2025,7,2025-10-20,Texans,Seahawks,away,146.0,0.3578284544447154,0.4065040650406504,-0.048675610595935004,0,-1.0,11
2024_8_Chiefs_Raiders,2024,8,2024-10-27,Chiefs,Raiders,away,-437.5,0.7650764782763289,0.813953488372093,-0.04887701009576417,1,0.22857142857142856,10
2024_14_Browns_Steelers,2024,14,2024-12-08,Browns,Steelers,home,-300.0,0.7008338285855794,0.75,-0.04916617141442059,1,0.3333333333333333,10
2025_2_Giants_Cowboys,2025,2,2025-09-14,Giants,Cowboys,home,-250.0,0.6651100132906709,0.7142857142857143,-0.049175700995043425,1,0.4,11
2024_18_Commanders_Cowboys,2024,18,2025-01-05,Commanders,Cowboys,home,257.5,0.2303343260647543,0.27972027972027974,-0.04938595365552545,0,-1.0,10
2024_1_Jaguars_Dolphins,2024,1,2024-09-08,Jaguars,Dolphins,away,150.0,0.3503944733688808,0.4,-0.04960552663111922,0,-1.0,10
2024_2_Browns_Jaguars,2024,2,2024-09-15,Browns,Jaguars,home,-166.5,0.5750994625809758,0.624765478424015,-0.0496660158430392,0,-1.0,10
2024_17_Jets_Bills,2024,17,2024-12-29,Jets,Bills,home,-542.0,0.7934962618180161,0.8442367601246106,-0.05074049830659444,1,0.18450184501845018,10
2024_17_Ravens_Texans,2024,17,2024-12-25,Ravens,Texans,home,225.0,0.2567851109805988,0.3076923076923077,-0.0509071967117089,0,-1.0,10
2025_5_Commanders_Chargers,2025,5,2025-10-05,Commanders,Chargers,home,-155.0,0.5567470174383959,0.6078431372549019,-0.05109611981650597,0,-1.0,11
2024_3_Patriots_Jets,2024,3,2024-09-19,Patriots,Jets,home,-278.0,0.6842880800901061,0.7354497354497355,-0.051161655359629354,1,0.3597122302158273,10
2025_6_Rams_Ravens,2025,6,2025-10-12,Rams,Ravens,away,-360.0,0.7314107859597679,0.782608695652174,-0.05119790969240601,1,0.2777777777777778,11
2024_13_Seahawks_Jets,2024,13,2024-12-01,Seahawks,Jets,home,-113.5,0.4803194007144732,0.531615925058548,-0.051296524344074834,0,-1.0,10
2024_3_Broncos_Buccaneers,2024,3,2024-09-22,Broncos,Buccaneers,away,219.0,0.2620912007490176,0.31347962382445144,-0.05138842307543384,1,2.19,10
2025_15_Commanders_Giants,2025,15,2025-12-14,Commanders,Giants,home,-145.0,0.5401285628083345,0.5918367346938775,-0.051708171885543,0,-1.0,11
2024_16_Jaguars_Raiders,2024,16,2024-12-22,Jaguars,Raiders,away,119.0,0.4048668622089499,0.45662100456621,-0.05175414235726011,0,-1.0,10
2025_16_Chargers_Cowboys,2025,16,2025-12-21,Chargers,Cowboys,away,100.0,0.448075867726324,0.5,-0.05192413227367598,0,-1.0,11
2025_8_Vikings_Chargers,2025,8,2025-10-23,Vikings,Chargers,home,-180.0,0.5902737978745254,0.6428571428571429,-0.05258334498261752,1,0.5555555555555556,11
2024_11_Commanders_Eagles,2024,11,2024-11-14,Commanders,Eagles,away,170.0,0.3172991388748223,0.37037037037037035,-0.053071231495548044,0,-1.0,10
2025_6_49ers_Buccaneers,2025,6,2025-10-12,49ers,Buccaneers,home,-183.0,0.5934080348614833,0.6466431095406361,-0.05323507467915278,1,0.546448087431694,11
2025_11_Ravens_Browns,2025,11,2025-11-16,Ravens,Browns,away,-460.0,0.7667967651096868,0.8214285714285714,-0.054631806318884646,1,0.21739130434782608,11
2025_17_Bears_49ers,2025,17,2025-12-28,Bears,49ers,home,-190.0,0.6004590205270047,0.6551724137931034,-0.0547133932660987,0,-1.0,11
2025_3_Falcons_Panthers,2025,3,2025-09-21,Falcons,Panthers,home,200.0,0.2786052302487877,0.3333333333333333,-0.05472810308454562,1,2.0,11
2024_7_Raiders_Rams,2024,7,2024-10-20,Raiders,Rams,away,280.0,0.2083776241991068,0.2631578947368421,-0.05478027053773529,0,-1.0,10
2024_9_Lions_Packers,2024,9,2024-11-03,Lions,Packers,home,125.0,0.3895650212931114,0.4444444444444444,-0.05487942315133304,0,-1.0,10
2025_9_Ravens_Dolphins,2025,9,2025-10-30,Ravens,Dolphins,away,-450.0,0.7630796601411697,0.8181818181818182,-0.05510215804064855,1,0.2222222222222222,11
2025_1_Panthers_Jaguars,2025,1,2025-09-07,Panthers,Jaguars,away,176.0,0.306471623566724,0.36231884057971014,-0.05584721701298612,0,-1.0,11
2024_10_Falcons_Saints,2024,10,2024-11-10,Falcons,Saints,away,-196.5,0.6063065305653383,0.6627318718381113,-0.05642534127277299,0,-1.0,10
2024_15_Commanders_Saints,2024,15,2024-12-15,Commanders,Saints,away,-395.0,0.7415211610404964,0.797979797979798,-0.05645863693930164,1,0.25316455696202533,10
2024_14_Raiders_Buccaneers,2024,14,2024-12-08,Raiders,Buccaneers,away,250.0,0.2289008680564401,0.2857142857142857,-0.05681341765784559,0,-1.0,10
2025_1_Cowboys_Eagles,2025,1,2025-09-04,Cowboys,Eagles,home,-450.0,0.7608132839953708,0.8181818181818182,-0.057368534186447384,1,0.2222222222222222,11
2025_8_Cowboys_Broncos,2025,8,2025-10-26,Cowboys,Broncos,away,160.0,0.3265916916396071,0.38461538461538464,-0.05802369297577753,0,-1.0,11
2024_19_Steelers_Ravens,2024,19,2025-01-11,Steelers,Ravens,home,-528.0,0.7824806285830893,0.8407643312101911,-0.05828370262710181,1,0.1893939393939394,10
2025_10_Cardinals_Seahawks,2025,10,2025-11-09,Cardinals,Seahawks,away,267.0,0.2132698710629048,0.2724795640326976,-0.05920969296979278,0,-1.0,11
2025_14_Saints_Buccaneers,2025,14,2025-12-07,Saints,Buccaneers,home,-440.0,0.7555943910811522,0.8148148148148148,-0.05922042373366254,0,-1.0,11
2024_3_Packers_Titans,2024,3,2024-09-22,Packers,Titans,home,-161.0,0.5575423542734326,0.6168582375478927,-0.059315883274460135,0,-1.0,10
2025_14_Colts_Jaguars,2025,14,2025-12-07,Colts,Jaguars,away,-126.0,0.4977293184704243,0.5575221238938053,-0.059792805423381,0,-1.0,11
2024_15_Bills_Lions,2024,15,2024-12-15,Bills,Lions,home,-140.0,0.523380856278012,0.5833333333333334,-0.05995247705532136,0,-1.0,10
2025_17_Lions_Vikings,2025,17,2025-12-25,Lions,Vikings,away,-380.0,0.7313376580622932,0.7916666666666666,-0.0603290086043734,0,-1.0,11
2024_17_Seahawks_Bears,2024,17,2024-12-26,Seahawks,Bears,home,179.0,0.2980671822895118,0.35842293906810035,-0.060355756778588565,0,-1.0,10
2024_9_Colts_Vikings,2024,9,2024-11-03,Colts,Vikings,away,205.0,0.2672127082215392,0.32786885245901637,-0.06065614423747717,0,-1.0,10
2025_12_Browns_Raiders,2025,12,2025-11-23,Browns,Raiders,away,155.0,0.3311512445263105,0.39215686274509803,-0.06100561821878753,0,-1.0,11
2025_16_Jaguars_Broncos,2025,16,2025-12-21,Jaguars,Broncos,away,155.0,0.3306965120186808,0.39215686274509803,-0.06146035072641726,0,-1.0,11
2025_7_Buccaneers_Lions,2025,7,2025-10-20,Buccaneers,Lions,away,225.0,0.2459022769962073,0.3076923076923077,-0.06179003069610042,0,-1.0,11
2024_2_Rams_Cardinals,2024,2,2024-09-15,Rams,Cardinals,home,-110.0,0.4610340929091323,0.5238095238095238,-0.06277543090039156,1,0.9090909090909091,10
2025_5_Giants_Saints,2025,5,2025-10-05,Giants,Saints,away,108.0,0.4177063728294699,0.4807692307692308,-0.06306285793976091,0,-1.0,11
2024_12_Lions_Colts,2024,12,2024-11-24,Lions,Colts,away,-382.5,0.7295827285179124,0.7927461139896373,-0.06316338547172495,1,0.26143790849673204,10
2025_10_Rams_49ers,2025,10,2025-11-09,Rams,49ers,home,210.0,0.2590299236443889,0.3225806451612903,-0.06355072151690139,0,-1.0,11
2025_10_Bills_Dolphins,2025,10,2025-11-09,Bills,Dolphins,away,-500.0,0.7694247282340265,0.8333333333333334,-0.06390860509930685,0,-1.0,11
2024_11_Chiefs_Bills,2024,11,2024-11-17,Chiefs,Bills,away,113.5,0.4041961663004108,0.468384074941452,-0.06418790864104124,0,-1.0,10
2024_12_Broncos_Raiders,2024,12,2024-11-24,Broncos,Raiders,home,212.5,0.2556150671813667,0.32,-0.06438493281863333,0,-1.0,10
2024_15_Bengals_Titans,2024,15,2024-12-15,Bengals,Titans,home,210.0,0.2581204368575141,0.3225806451612903,-0.06446020830377619,0,-1.0,10
2025_10_Lions_Commanders,2025,10,2025-11-09,Lions,Commanders,away,-450.0,0.7536068595071131,0.8181818181818182,-0.06457495867470509,1,0.2222222222222222,11
2025_3_Broncos_Chargers,2025,3,2025-09-21,Broncos,Chargers,away,125.0,0.3798051208431354,0.4444444444444444,-0.06463932360130903,0,-1.0,11
2024_13_Chargers_Falcons,2024,13,2024-12-01,Chargers,Falcons,away,-115.0,0.4700367715651282,0.5348837209302325,-0.06484694936510432,1,0.8695652173913043,10
2025_10_Giants_Bears,2025,10,2025-11-09,Giants,Bears,away,185.0,0.2857988355824356,0.3508771929824561,-0.06507835740002055,0,-1.0,11
2024_2_Bengals_Chiefs,2024,2,2024-09-15,Bengals,Chiefs,away,235.0,0.2332475251379114,0.29850746268656714,-0.06525993754865575,0,-1.0,10
2024_13_Buccaneers_Panthers,2024,13,2024-12-01,Buccaneers,Panthers,home,240.0,0.2285254351312353,0.29411764705882354,-0.06559221192758824,0,-1.0,10
2025_14_Rams_Cardinals,2025,14,2025-12-07,Rams,Cardinals,away,-500.0,0.767581800501917,0.8333333333333334,-0.06575153283141633,0,-1.0,11
2025_10_Saints_Panthers,2025,10,2025-11-09,Saints,Panthers,away,205.0,0.2620096155261628,0.32786885245901637,-0.06585923693285356,1,2.05,11
2025_14_Steelers_Ravens,2025,14,2025-12-07,Steelers,Ravens,away,225.0,0.241580958503867,0.3076923076923077,-0.06611134918844072,0,-1.0,11
2024_9_Texans_Jets,2024,9,2024-10-31,Texans,Jets,away,110.0,0.4099576977978439,0.47619047619047616,-0.06623277839263225,0,-1.0,10
2024_1_Commanders_Buccaneers,2024,1,2024-09-08,Commanders,Buccaneers,away,165.0,0.310360517696383,0.37735849056603776,-0.06699797286965475,0,-1.0,10
2025_2_Patriots_Dolphins,2025,2,2025-09-14,Patriots,Dolphins,away,110.0,0.4087207400785732,0.47619047619047616,-0.06746973611190299,1,1.1,11
2025_2_Bills_Jets,2025,2,2025-09-14,Bills,Jets,home,222.0,0.2425397751542428,0.3105590062111801,-0.0680192310569373,0,-1.0,11
2025_8_Dolphins_Falcons,2025,8,2025-10-26,Dolphins,Falcons,home,-390.0,0.7278289910617618,0.7959183673469388,-0.06808937628517697,0,-1.0,11
2025_5_Cowboys_Jets,2025,5,2025-10-05,Cowboys,Jets,home,-107.0,0.4486523961612011,0.5169082125603864,-0.06825581639918532,0,-1.0,11
2025_10_Falcons_Colts,2025,10,2025-11-09,Falcons,Colts,away,241.0,0.224757863076565,0.2932551319648094,-0.0684972688882444,0,-1.0,11
2024_2_Jets_Titans,2024,2,2024-09-15,Jets,Titans,home,167.5,0.3052552769204637,0.37383177570093457,-0.06857649878047084,0,-1.0,10
2024_18_Seahawks_Rams,2024,18,2025-01-05,Seahawks,Rams,away,-350.0,0.7084834206562771,0.7777777777777778,-0.06929435712150067,1,0.2857142857142857,10
2024_5_Cardinals_49ers,2024,5,2024-10-06,Cardinals,49ers,home,-355.0,0.710891324938348,0.7802197802197802,-0.06932845528143228,0,-1.0,10
2025_1_Raiders_Patriots,2025,1,2025-09-07,Raiders,Patriots,away,124.0,0.3765972563273414,0.44642857142857145,-0.06983131510123003,1,1.24,11
2025_1_Lions_Packers,2025,1,2025-09-07,Lions,Packers,away,105.0,0.4178145082779632,0.4878048780487805,-0.0699903697708173,0,-1.0,11
2024_7_Titans_Bills,2024,7,2024-10-20,Titans,Bills,home,-487.5,0.7593653772257862,0.8297872340425532,-0.07042185681676694,1,0.20512820512820512,10
2024_7_Seahawks_Falcons,2024,7,2024-10-20,Seahawks,Falcons,home,-161.0,0.5459081557978365,0.6168582375478927,-0.07095008175005624,0,-1.0,10
2025_7_Steelers_Bengals,2025,7,2025-10-16,Steelers,Bengals,home,210.0,0.2515608365694332,0.3225806451612903,-0.07101980859185714,1,2.1,11
2024_5_Jets_Vikings,2024,5,2024-10-06,Jets,Vikings,home,-140.0,0.5118306491856919,0.5833333333333334,-0.0715026841476415,1,0.7142857142857143,10
2025_10_Eagles_Packers,2025,10,2025-11-10,Eagles,Packers,away,-105.0,0.4403819737684827,0.5121951219512195,-0.07181314818273682,1,0.9523809523809523,11
2024_15_Falcons_Raiders,2024,15,2024-12-16,Falcons,Raiders,home,221.5,0.2390459579785095,0.3110419906687403,-0.07199603269023078,0,-1.0,10
2025_16_Rams_Seahawks,2025,16,2025-12-18,Rams,Seahawks,away,105.0,0.4154167530872361,0.4878048780487805,-0.0723881249615444,0,-1.0,11
2024_15_Dolphins_Texans,2024,15,2024-12-15,Dolphins,Texans,away,126.5,0.3691065386945626,0.44150110375275936,-0.07239456505819675,0,-1.0,10
2024_10_Patriots_Bears,2024,10,2024-11-10,Patriots,Bears,home,-288.0,0.6694354237488389,0.7422680412371134,-0.07283261748827452,0,-1.0,10
2024_8_Jets_Patriots,2024,8,2024-10-27,Jets,Patriots,away,-332.5,0.6959023356736709,0.7687861271676301,-0.07288379149395918,0,-1.0,10
2024_17_Cardinals_Rams,2024,17,2024-12-28,Cardinals,Rams,away,250.0,0.212708844331748,0.2857142857142857,-0.0730054413825377,0,-1.0,10
2024_9_Patriots_Titans,2024,9,2024-11-03,Patriots,Titans,away,145.5,0.3339368409236753,0.4073319755600815,-0.07339513463640618,0,-1.0,10
2024_20_Texans_Chiefs,2024,20,2025-01-18,Texans,Chiefs,home,-512.5,0.76279605165491,0.8367346938775511,-0.07393864222264102,1,0.1951219512195122,10
2024_16_Eagles_Commanders,2024,16,2024-12-22,Eagles,Commanders,home,178.0,0.2856221112756912,0.3597122302158273,-0.07409011894013612,1,1.78,10
2024_6_Falcons_Panthers,2024,6,2024-10-13,Falcons,Panthers,home,216.5,0.2418432727647753,0.315955766192733,-0.07411249342795773,0,-1.0,10
2025_11_Lions_Eagles,2025,11,2025-11-16,Lions,Eagles,away,125.0,0.3698763874026948,0.4444444444444444,-0.07456805704174962,0,-1.0,11
2024_5_Buccaneers_Falcons,2024,5,2024-10-03,Buccaneers,Falcons,away,107.0,0.4083765275607015,0.4830917874396135,-0.07471525987891203,0,-1.0,10
2024_11_Raiders_Dolphins,2024,11,2024-11-17,Raiders,Dolphins,home,-400.0,0.724614330472884,0.8,-0.075385669527116,1,0.25,10
2024_7_Lions_Vikings,2024,7,2024-10-20,Lions,Vikings,home,-125.0,0.4799268681894004,0.5555555555555556,-0.07562868736615519,0,-1.0,10
2024_16_Texans_Chiefs,2024,16,2024-12-21,Texans,Chiefs,home,-190.0,0.5783014083363925,0.6551724137931034,-0.07687100545671088,1,0.5263157894736842,10
2024_3_Commanders_Bengals,2024,3,2024-09-23,Commanders,Bengals,home,-357.5,0.7038722997273631,0.7814207650273224,-0.07754846529995929,0,-1.0,10
2024_4_Eagles_Buccaneers,2024,4,2024-09-29,Eagles,Buccaneers,away,-119.0,0.4657739167373187,0.54337899543379,-0.07760507869647126,0,-1.0,10
2024_5_Bills_Texans,2024,5,2024-10-06,Bills,Texans,away,100.0,0.4222177894900378,0.5,-0.0777822105099622,0,-1.0,10
2024_22_Chiefs_Eagles,2024,22,2025-02-09,Chiefs,Eagles,away,-115.5,0.4579865840325653,0.5359628770301624,-0.07797629299759712,0,-1.0,10
2024_12_Steelers_Browns,2024,12,2024-11-21,Steelers,Browns,home,161.5,0.3043651854347325,0.3824091778202677,-0.07804399238553517,1,1.615,10
2024_7_Patriots_Jaguars,2024,7,2024-10-20,Patriots,Jaguars,away,212.5,0.2409102474907421,0.32,-0.0790897525092579,0,-1.0,10
2024_9_Cowboys_Falcons,2024,9,2024-11-03,Cowboys,Falcons,home,-173.0,0.5544124822877358,0.6336996336996337,-0.0792871514118979,1,0.5780346820809249,10
2025_17_Steelers_Browns,2025,17,2025-12-28,Steelers,Browns,home,183.0,0.2732702906600914,0.35335689045936397,-0.08008659979927257,0,-1.0,11
2024_9_Bears_Cardinals,2024,9,2024-11-03,Bears,Cardinals,away,110.0,0.3958818106267445,0.47619047619047616,-0.08030866556373167,0,-1.0,10
2024_16_Steelers_Ravens,2024,16,2024-12-21,Steelers,Ravens,away,275.0,0.1863453896365915,0.26666666666666666,-0.08032127703007516,0,-1.0,10
2024_12_Titans_Texans,2024,12,2024-11-24,Titans,Texans,home,-395.0,0.7172133788370136,0.797979797979798,-0.08076641914278437,0,-1.0,10
2025_1_Giants_Commanders,2025,1,2025-09-07,Giants,Commanders,away,228.0,0.2236745623467161,0.3048780487804878,-0.0812034864337717,0,-1.0,11
2024_2_Raiders_Ravens,2024,2,2024-09-15,Raiders,Ravens,home,-450.0,0.7364710366934581,0.8181818181818182,-0.08171078148836008,0,-1.0,10
2024_1_Packers_Eagles,2024,1,2024-09-06,Packers,Eagles,away,109.5,0.3950500244673073,0.477326968973747,-0.08227694450643969,0,-1.0,10
2025_7_Colts_Chargers,2025,7,2025-10-19,Colts,Chargers,away,115.0,0.38252345807296,0.46511627906976744,-0.08259282099680743,1,1.15,11
2024_5_Browns_Commanders,2024,5,2024-10-06,Browns,Commanders,home,-160.0,0.5315546936595636,0.6153846153846154,-0.08382992172505177,1,0.625,10
2025_6_Broncos_Jets,2025,6,2025-10-12,Broncos,Jets,away,-380.0,0.7072469707371942,0.7916666666666666,-0.0844196959294724,1,0.2631578947368421,11
2024_17_Panthers_Buccaneers,2024,17,2024-12-29,Panthers,Buccaneers,home,-549.5,0.7611931226647615,0.8460354118552733,-0.08484228919051184,1,0.18198362147406733,10
2025_17_Jaguars_Colts,2025,17,2025-12-28,Jaguars,Colts,home,195.0,0.2540444863350522,0.3389830508474576,-0.08493856451240539,0,-1.0,11
2024_16_Buccaneers_Cowboys,2024,16,2024-12-22,Buccaneers,Cowboys,home,170.0,0.2838808789706427,0.37037037037037035,-0.08648949139972767,1,1.7,10
2025_14_Titans_Browns,2025,14,2025-12-07,Titans,Browns,away,165.0,0.2899754819537017,0.37735849056603776,-0.08738300861233605,0,-1.0,11
2024_2_Giants_Commanders,2024,2,2024-09-15,Giants,Commanders,away,103.0,0.404909059672153,0.49261083743842365,-0.08770177776627064,0,-1.0,10
2025_13_Rams_Panthers,2025,13,2025-11-30,Rams,Panthers,away,-600.0,0.7689371732046919,0.8571428571428571,-0.08820568393816519,0,-1.0,11
2025_3_Texans_Jaguars,2025,3,2025-09-21,Texans,Jaguars,away,105.0,0.3993461350212626,0.4878048780487805,-0.08845874302751788,0,-1.0,11
2025_6_Titans_Raiders,2025,6,2025-10-12,Titans,Raiders,away,161.0,0.294446140322704,0.3831417624521073,-0.0886956221294033,0,-1.0,11
2025_13_49ers_Browns,2025,13,2025-11-30,49ers,Browns,home,210.0,0.233816867105164,0.3225806451612903,-0.08876377805612631,0,-1.0,11
2025_15_Packers_Broncos,2025,15,2025-12-14,Packers,Broncos,away,-117.0,0.4503931124043251,0.5391705069124424,-0.08877739450811728,0,-1.0,11
